id,nombre,direccion,correo,salario,nHoras,fehcaIngreso
4195,israel alzate,carrera 19#59-10,cindy@sura.com.co,8439591,44,2010-03-15
2269,santiago posada,calle 10 #50-347 medellin,isra@sura.com,7429027,46,2005-10-20
4617,camila builes,carrera50#26-29,cindy@sura.com.co,3468294,46,2020-07-23
2584,santiago posada,calle 40#30-30,andres@sura.com.co,4044690,45,nan
652,mauro yepes,carrera50#26-29,cindy@sura.com.co,3032664,42,-
1439,santiago posada,carrera50#26-29,juangalleo@sura.com,8431130,44,1999-05-10
3215,israel alzate,carrera 19#59-10,andres@sura.com.co,4050679,45,nan
1512,camila builes,calle 40#30-30,cindy@sura.com.co,6998422,46,2020-07-23
614,israel alzate,carrera 19#59-10,juangalleo@sura.com,2201800,46,sin
3449,mauro yepes,calle 40#30-30,andres@sura.com.co,8559397,44,sin
4276,andres gallego,carrera 19#59-10,cindy@sura.com.co,3038231,42,-
1635,mauro yepes,carrera50#26-29,isra@sura.com,7568262,43,2005-10-20
4401,camila builes,calle 10 #50-347 medellin,juangalleo@sura.com,2364820,42,2020-07-23
1103,camila builes,carrera50#26-29,juangalleo@sura.com,2202304,46,nan
3046,santiago posada,calle 40#30-30,juangalleo@sura.com,2451291,45,-
3619,santiago posada,calle 40#30-30,isra@sura.com,6834181,43,2020-07-23
4545,mauro yepes,carrera 20#20-20,andres@sura.com.co,9202281,42,2005-10-20
3791,andres gallego,carrera 20#20-20,cindy@sura.com.co,2716380,44,1999-05-10
3028,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,4471207,42,2005-10-20
530,santiago posada,carrera50#26-29,andres@sura.com.co,4254949,46,-
3545,mauro yepes,carrera 20#20-20,andres@sura.com.co,7671194,46,sin
366,mauro yepes,calle 40#30-30,andres@sura.com.co,6071282,42,-
1071,santiago posada,carrera 20#20-20,isra@sura.com,8499197,42,2020-07-23
1177,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,3363127,44,2020-07-23
2725,andres gallego,carrera50#26-29,juangalleo@sura.com,2488178,43,2010-03-15
2710,camila builes,calle 40#30-30,juangalleo@sura.com,4471262,42,2010-03-15
1674,santiago posada,carrera 19#59-10,andres@sura.com.co,8789748,43,-
478,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,8049751,42,2020-07-23
3173,andres gallego,calle 10 #50-347 medellin,isra@sura.com,9338606,46,2010-03-15
2322,mauro yepes,carrera50#26-29,juangalleo@sura.com,8548214,45,-
3141,mauro yepes,calle 40#30-30,andres@sura.com.co,9526509,42,2005-10-20
1484,israel alzate,carrera 20#20-20,juangalleo@sura.com,3542842,46,2005-10-20
1551,israel alzate,calle 40#30-30,juangalleo@sura.com,6993565,43,nan
4959,camila builes,carrera 19#59-10,juangalleo@sura.com,8828562,45,1999-05-10
3298,israel alzate,calle 40#30-30,juangalleo@sura.com,6267954,46,nan
687,israel alzate,calle 40#30-30,isra@sura.com,4194549,44,-
1228,camila builes,carrera 19#59-10,juangalleo@sura.com,6546219,45,2010-03-15
3727,santiago posada,carrera 19#59-10,cindy@sura.com.co,4231231,42,sin
3961,andres gallego,carrera50#26-29,juangalleo@sura.com,4597832,42,2005-10-20
3971,santiago posada,carrera 20#20-20,cindy@sura.com.co,6736119,46,1999-05-10
3490,santiago posada,carrera 20#20-20,andres@sura.com.co,7140601,44,nan
2024,israel alzate,carrera 20#20-20,juangalleo@sura.com,8478474,44,2005-10-20
1641,santiago posada,carrera 20#20-20,isra@sura.com,5830173,44,nan
3558,israel alzate,carrera50#26-29,juangalleo@sura.com,3324113,45,2010-03-15
439,santiago posada,carrera 19#59-10,cindy@sura.com.co,9738560,43,1999-05-10
311,andres gallego,calle 40#30-30,andres@sura.com.co,4128714,42,-
4649,camila builes,carrera50#26-29,cindy@sura.com.co,8236189,42,-
3317,mauro yepes,carrera 19#59-10,juangalleo@sura.com,4677542,44,sin
3342,andres gallego,calle 10 #50-347 medellin,andres@sura.com.co,8507233,42,sin
2356,camila builes,carrera 20#20-20,andres@sura.com.co,9849395,46,1999-05-10
2681,andres gallego,calle 40#30-30,juangalleo@sura.com,6222221,42,sin
344,mauro yepes,calle 40#30-30,andres@sura.com.co,5910126,43,-
2485,israel alzate,calle 40#30-30,andres@sura.com.co,3480196,45,-
2233,santiago posada,carrera 20#20-20,andres@sura.com.co,7335246,46,2005-10-20
2081,camila builes,carrera 19#59-10,juangalleo@sura.com,6416711,44,nan
3932,santiago posada,carrera 19#59-10,juangalleo@sura.com,2319074,42,sin
3989,mauro yepes,carrera 20#20-20,juangalleo@sura.com,4434160,42,2010-03-15
4333,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,3395990,45,2005-10-20
316,israel alzate,calle 40#30-30,andres@sura.com.co,3957120,43,sin
2016,israel alzate,carrera 19#59-10,andres@sura.com.co,9019915,44,nan
1958,israel alzate,calle 10 #50-347 medellin,isra@sura.com,6115850,44,2010-03-15
3891,camila builes,carrera 19#59-10,isra@sura.com,9514737,45,sin
2353,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,6012679,44,sin
1731,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,3534687,42,sin
1137,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,2429764,46,2010-03-15
3553,israel alzate,carrera 19#59-10,juangalleo@sura.com,6999094,43,sin
4491,santiago posada,carrera50#26-29,juangalleo@sura.com,5542137,44,nan
3014,israel alzate,carrera 19#59-10,andres@sura.com.co,5041328,46,nan
4917,israel alzate,calle 40#30-30,isra@sura.com,9464672,43,nan
506,andres gallego,carrera 19#59-10,isra@sura.com,2694424,45,2010-03-15
4784,santiago posada,carrera50#26-29,cindy@sura.com.co,8713638,45,sin
838,andres gallego,carrera 19#59-10,isra@sura.com,3514609,42,-
670,santiago posada,carrera50#26-29,andres@sura.com.co,8663714,45,2020-07-23
1073,mauro yepes,calle 40#30-30,juangalleo@sura.com,4154760,46,2020-07-23
1256,santiago posada,calle 40#30-30,andres@sura.com.co,5312486,44,1999-05-10
2966,santiago posada,calle 40#30-30,isra@sura.com,4327938,45,sin
2011,camila builes,carrera 20#20-20,cindy@sura.com.co,8779175,42,2010-03-15
3686,israel alzate,calle 10 #50-347 medellin,juangalleo@sura.com,5017321,46,2020-07-23
3100,andres gallego,carrera 19#59-10,juangalleo@sura.com,4962225,43,1999-05-10
2993,andres gallego,calle 40#30-30,juangalleo@sura.com,2602300,43,-
2713,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,7926150,43,2010-03-15
2199,israel alzate,carrera50#26-29,juangalleo@sura.com,7926340,43,-
1720,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,9061569,44,2005-10-20
1220,mauro yepes,carrera 20#20-20,isra@sura.com,6239594,43,nan
2087,camila builes,carrera 19#59-10,juangalleo@sura.com,9687268,43,2010-03-15
4763,andres gallego,carrera 20#20-20,andres@sura.com.co,4204592,45,-
1967,andres gallego,carrera50#26-29,isra@sura.com,5819957,45,2020-07-23
1341,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,6803451,42,nan
1175,israel alzate,carrera 20#20-20,isra@sura.com,9107987,45,1999-05-10
3838,camila builes,carrera 20#20-20,isra@sura.com,5852356,42,-
390,santiago posada,carrera 19#59-10,juangalleo@sura.com,2227988,42,2020-07-23
2720,mauro yepes,carrera 20#20-20,juangalleo@sura.com,3711142,45,-
4209,santiago posada,calle 40#30-30,cindy@sura.com.co,4446613,43,1999-05-10
4981,mauro yepes,carrera 20#20-20,juangalleo@sura.com,7590886,45,sin
3757,mauro yepes,carrera 19#59-10,isra@sura.com,7687585,44,sin
1208,santiago posada,carrera 20#20-20,juangalleo@sura.com,5421842,43,sin
932,israel alzate,calle 10 #50-347 medellin,andres@sura.com.co,5794005,43,2010-03-15
351,camila builes,carrera50#26-29,isra@sura.com,2596369,43,2010-03-15
3021,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,5844101,46,2005-10-20
3196,camila builes,calle 40#30-30,andres@sura.com.co,9427065,43,nan
3727,mauro yepes,carrera 20#20-20,andres@sura.com.co,7614153,42,2005-10-20
3242,andres gallego,calle 40#30-30,cindy@sura.com.co,7841693,43,-
4845,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,3689615,43,2020-07-23
3361,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,5436536,42,nan
3508,mauro yepes,carrera 19#59-10,juangalleo@sura.com,8750514,45,nan
4495,israel alzate,carrera50#26-29,andres@sura.com.co,2422967,44,-
2018,camila builes,carrera50#26-29,isra@sura.com,7577812,42,2010-03-15
1898,camila builes,carrera 19#59-10,andres@sura.com.co,8168482,43,1999-05-10
918,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,3308788,45,sin
1740,camila builes,carrera 20#20-20,juangalleo@sura.com,5111534,45,2020-07-23
317,mauro yepes,carrera50#26-29,andres@sura.com.co,3833251,43,-
1846,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,8485122,46,-
2121,mauro yepes,carrera50#26-29,isra@sura.com,5754050,43,2020-07-23
2852,andres gallego,calle 40#30-30,cindy@sura.com.co,8093202,46,2010-03-15
1719,israel alzate,carrera 20#20-20,cindy@sura.com.co,6451533,45,2020-07-23
416,camila builes,carrera 20#20-20,isra@sura.com,8080501,45,2010-03-15
4086,camila builes,carrera50#26-29,andres@sura.com.co,4480862,44,2010-03-15
2024,andres gallego,calle 40#30-30,cindy@sura.com.co,2337631,42,2005-10-20
2691,mauro yepes,carrera 20#20-20,cindy@sura.com.co,3204209,44,2005-10-20
3379,andres gallego,carrera 19#59-10,isra@sura.com,6630462,42,sin
1766,camila builes,carrera 19#59-10,andres@sura.com.co,2672067,43,-
1913,israel alzate,carrera 20#20-20,cindy@sura.com.co,5142295,45,2010-03-15
732,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,9325423,46,nan
2238,israel alzate,carrera 20#20-20,isra@sura.com,9584441,43,1999-05-10
4310,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,5008812,44,-
732,mauro yepes,carrera 19#59-10,isra@sura.com,6511603,45,sin
329,israel alzate,carrera50#26-29,andres@sura.com.co,9215671,43,sin
4503,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,5539196,46,2010-03-15
1781,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,8194639,45,2020-07-23
1899,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,8508232,42,2010-03-15
3481,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,8174704,43,nan
3054,andres gallego,carrera50#26-29,andres@sura.com.co,5781458,43,1999-05-10
3249,mauro yepes,calle 10 #50-347 medellin,cindy@sura.com.co,5637348,46,1999-05-10
1023,israel alzate,calle 40#30-30,andres@sura.com.co,5364646,42,sin
3759,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,8101780,43,2010-03-15
4102,mauro yepes,calle 40#30-30,isra@sura.com,6156053,45,sin
2135,andres gallego,carrera50#26-29,andres@sura.com.co,4267308,42,2020-07-23
928,mauro yepes,calle 40#30-30,isra@sura.com,3947571,42,2005-10-20
1810,andres gallego,carrera 19#59-10,andres@sura.com.co,7288273,44,2005-10-20
3987,santiago posada,calle 40#30-30,isra@sura.com,3858574,43,2010-03-15
4280,israel alzate,carrera50#26-29,andres@sura.com.co,5107214,45,2010-03-15
3548,camila builes,carrera 20#20-20,isra@sura.com,5103660,46,-
1059,santiago posada,carrera 20#20-20,cindy@sura.com.co,3723806,45,sin
2285,andres gallego,carrera 19#59-10,andres@sura.com.co,4125043,46,2010-03-15
1768,santiago posada,calle 10 #50-347 medellin,andres@sura.com.co,3688175,43,2020-07-23
4624,mauro yepes,calle 40#30-30,isra@sura.com,9704212,44,1999-05-10
817,camila builes,carrera50#26-29,cindy@sura.com.co,6067132,46,sin
4934,camila builes,carrera 20#20-20,andres@sura.com.co,4405084,45,-
4380,andres gallego,carrera 19#59-10,juangalleo@sura.com,7650128,45,1999-05-10
2247,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,8406442,42,nan
969,andres gallego,carrera 19#59-10,cindy@sura.com.co,2813413,42,1999-05-10
2891,santiago posada,calle 40#30-30,isra@sura.com,3514853,45,2010-03-15
3344,mauro yepes,carrera 19#59-10,cindy@sura.com.co,3299850,42,1999-05-10
4054,camila builes,calle 40#30-30,juangalleo@sura.com,6721103,44,nan
4327,mauro yepes,calle 40#30-30,juangalleo@sura.com,9688891,45,2020-07-23
2455,camila builes,carrera 19#59-10,juangalleo@sura.com,9426528,46,2010-03-15
386,mauro yepes,carrera 20#20-20,juangalleo@sura.com,5795164,44,2020-07-23
2639,mauro yepes,carrera 20#20-20,juangalleo@sura.com,7534237,46,-
2815,israel alzate,calle 40#30-30,juangalleo@sura.com,5560992,44,-
3194,israel alzate,carrera50#26-29,juangalleo@sura.com,3619626,43,2020-07-23
787,camila builes,carrera50#26-29,cindy@sura.com.co,9181449,46,nan
1743,israel alzate,calle 10 #50-347 medellin,juangalleo@sura.com,5228210,42,2020-07-23
4873,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,9574877,44,2005-10-20
4053,santiago posada,calle 40#30-30,andres@sura.com.co,2728327,43,1999-05-10
1766,andres gallego,carrera50#26-29,juangalleo@sura.com,7373283,42,nan
715,andres gallego,carrera 19#59-10,isra@sura.com,6316848,43,nan
3495,santiago posada,carrera 19#59-10,juangalleo@sura.com,9737400,44,sin
1466,santiago posada,calle 40#30-30,isra@sura.com,8558620,43,nan
3630,camila builes,calle 40#30-30,cindy@sura.com.co,4997530,42,1999-05-10
1338,andres gallego,carrera 20#20-20,cindy@sura.com.co,7719694,46,2020-07-23
4110,israel alzate,carrera 20#20-20,juangalleo@sura.com,3683491,44,-
1240,mauro yepes,carrera 20#20-20,cindy@sura.com.co,2536703,46,2020-07-23
4683,andres gallego,carrera 20#20-20,juangalleo@sura.com,7479000,46,2010-03-15
1766,mauro yepes,carrera 19#59-10,juangalleo@sura.com,9286471,44,2010-03-15
4883,camila builes,calle 10 #50-347 medellin,juangalleo@sura.com,8897403,42,-
1034,santiago posada,carrera50#26-29,isra@sura.com,6869016,44,2010-03-15
725,camila builes,carrera 20#20-20,isra@sura.com,4853655,43,sin
1652,santiago posada,carrera 20#20-20,juangalleo@sura.com,8669190,45,-
1891,camila builes,calle 40#30-30,cindy@sura.com.co,4089812,42,1999-05-10
4280,mauro yepes,carrera50#26-29,cindy@sura.com.co,6460061,45,2010-03-15
1304,santiago posada,carrera 19#59-10,juangalleo@sura.com,3747061,46,sin
2822,santiago posada,carrera 20#20-20,cindy@sura.com.co,5335285,43,2020-07-23
1728,mauro yepes,carrera 19#59-10,isra@sura.com,5605200,45,nan
2274,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,8915533,42,-
2044,israel alzate,calle 40#30-30,andres@sura.com.co,3264690,45,sin
4180,camila builes,carrera50#26-29,isra@sura.com,6629933,44,2010-03-15
4562,camila builes,carrera50#26-29,cindy@sura.com.co,8727815,46,2005-10-20
357,andres gallego,calle 10 #50-347 medellin,isra@sura.com,5962891,43,2010-03-15
3285,camila builes,calle 40#30-30,juangalleo@sura.com,2966014,46,2010-03-15
3076,israel alzate,carrera50#26-29,isra@sura.com,5087935,46,2020-07-23
2418,camila builes,carrera 19#59-10,andres@sura.com.co,3613114,45,1999-05-10
1832,israel alzate,carrera 19#59-10,isra@sura.com,9422346,43,1999-05-10
318,santiago posada,carrera 19#59-10,andres@sura.com.co,6624417,43,2010-03-15
2612,israel alzate,calle 40#30-30,juangalleo@sura.com,7863003,44,1999-05-10
819,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,2854405,44,-
4460,mauro yepes,carrera 19#59-10,isra@sura.com,6919209,43,1999-05-10
824,andres gallego,calle 40#30-30,isra@sura.com,4919497,44,-
4066,mauro yepes,carrera 20#20-20,andres@sura.com.co,8414311,45,-
3033,andres gallego,carrera 20#20-20,cindy@sura.com.co,6630207,42,-
1344,camila builes,calle 40#30-30,isra@sura.com,9596121,46,-
1090,santiago posada,carrera 20#20-20,juangalleo@sura.com,9505742,42,2010-03-15
4921,andres gallego,carrera50#26-29,juangalleo@sura.com,8879298,43,1999-05-10
1213,camila builes,calle 10 #50-347 medellin,isra@sura.com,5243226,46,nan
1626,camila builes,carrera 20#20-20,juangalleo@sura.com,7439246,46,2005-10-20
3883,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,4789468,43,2005-10-20
4287,mauro yepes,carrera 19#59-10,cindy@sura.com.co,3989814,46,1999-05-10
925,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,8976890,45,2010-03-15
3904,santiago posada,carrera 19#59-10,cindy@sura.com.co,2677452,42,2010-03-15
4693,andres gallego,carrera 19#59-10,cindy@sura.com.co,8150414,46,1999-05-10
3679,mauro yepes,carrera 19#59-10,isra@sura.com,3916047,45,2010-03-15
1883,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,2520680,46,2005-10-20
2589,camila builes,carrera 20#20-20,isra@sura.com,8023318,46,nan
3281,camila builes,carrera 20#20-20,isra@sura.com,3707654,45,-
2784,andres gallego,carrera50#26-29,juangalleo@sura.com,3142961,42,1999-05-10
1993,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,4388786,44,2010-03-15
2048,andres gallego,carrera 20#20-20,juangalleo@sura.com,8781203,46,sin
4960,camila builes,carrera 19#59-10,andres@sura.com.co,9797679,43,sin
1102,andres gallego,carrera50#26-29,isra@sura.com,7939455,45,2010-03-15
1559,israel alzate,calle 10 #50-347 medellin,isra@sura.com,3109197,46,nan
2538,israel alzate,carrera 19#59-10,juangalleo@sura.com,6648084,42,2005-10-20
509,camila builes,carrera 19#59-10,cindy@sura.com.co,8332424,45,-
2152,camila builes,carrera 20#20-20,cindy@sura.com.co,9869387,43,2020-07-23
3655,israel alzate,carrera 20#20-20,cindy@sura.com.co,3283872,46,2010-03-15
4097,andres gallego,carrera 19#59-10,isra@sura.com,9915778,45,2010-03-15
2400,camila builes,carrera50#26-29,isra@sura.com,3788757,44,1999-05-10
2525,camila builes,carrera 19#59-10,isra@sura.com,7603571,44,2005-10-20
820,santiago posada,carrera 19#59-10,isra@sura.com,5923979,46,2010-03-15
591,santiago posada,carrera50#26-29,juangalleo@sura.com,8309390,45,sin
2225,camila builes,calle 40#30-30,andres@sura.com.co,5930616,45,2020-07-23
4075,camila builes,calle 10 #50-347 medellin,isra@sura.com,6286586,44,2020-07-23
1556,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,7047014,45,2010-03-15
813,israel alzate,calle 10 #50-347 medellin,isra@sura.com,8248186,42,2005-10-20
2812,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,7019654,46,2020-07-23
4369,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,9736797,44,2005-10-20
1540,santiago posada,carrera 20#20-20,isra@sura.com,6587260,46,nan
2153,andres gallego,carrera50#26-29,andres@sura.com.co,9148611,42,nan
4208,andres gallego,carrera 19#59-10,andres@sura.com.co,8228886,43,nan
3697,israel alzate,calle 10 #50-347 medellin,andres@sura.com.co,7066544,45,nan
1904,camila builes,carrera 20#20-20,cindy@sura.com.co,8886545,46,2020-07-23
1551,andres gallego,carrera50#26-29,andres@sura.com.co,2907430,42,2005-10-20
3272,andres gallego,carrera50#26-29,cindy@sura.com.co,7834323,42,2020-07-23
3797,santiago posada,carrera 20#20-20,isra@sura.com,5322718,45,2005-10-20
4607,israel alzate,carrera 19#59-10,andres@sura.com.co,3045889,46,1999-05-10
3564,camila builes,carrera50#26-29,andres@sura.com.co,6927620,44,2005-10-20
4505,camila builes,carrera 19#59-10,cindy@sura.com.co,6797415,43,1999-05-10
3209,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,9759508,46,nan
4038,camila builes,carrera 19#59-10,isra@sura.com,5648541,43,sin
2561,andres gallego,carrera 19#59-10,andres@sura.com.co,5243961,45,2005-10-20
1732,santiago posada,carrera50#26-29,juangalleo@sura.com,5278093,43,1999-05-10
745,camila builes,carrera 19#59-10,andres@sura.com.co,8890877,46,-
4990,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,2276433,45,1999-05-10
3337,santiago posada,calle 40#30-30,isra@sura.com,5561851,42,2010-03-15
977,andres gallego,calle 40#30-30,cindy@sura.com.co,3240981,42,2020-07-23
1746,santiago posada,carrera50#26-29,cindy@sura.com.co,3552701,46,nan
4151,camila builes,calle 40#30-30,cindy@sura.com.co,2981710,45,2005-10-20
3957,israel alzate,carrera 19#59-10,juangalleo@sura.com,9503931,46,sin
303,israel alzate,calle 40#30-30,cindy@sura.com.co,5676733,45,nan
4269,andres gallego,carrera 20#20-20,andres@sura.com.co,6390458,42,sin
1914,mauro yepes,carrera 20#20-20,juangalleo@sura.com,5494821,42,nan
2420,andres gallego,calle 40#30-30,isra@sura.com,9942749,42,nan
2816,santiago posada,carrera 20#20-20,andres@sura.com.co,2310342,45,sin
1426,santiago posada,carrera50#26-29,cindy@sura.com.co,6856250,46,-
2968,santiago posada,carrera50#26-29,cindy@sura.com.co,8401585,45,2020-07-23
2817,israel alzate,carrera50#26-29,isra@sura.com,8288139,43,nan
4766,camila builes,calle 40#30-30,juangalleo@sura.com,4010326,45,sin
3449,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,6715264,42,2010-03-15
